               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.047273,            0.014037,            0.028843,             0.54289,             0.40315,             0.51164,             0.31362,            0.039051,            0.010265,            0.026337,           0.0043075,           0.0043075,           0.0043075
                 117,            0.059513,            0.015119,            0.021995,             0.54289,             0.40315,             0.51164,             0.31362,            0.039051,            0.010265,            0.026337,            0.004258,            0.004258,            0.004258
                 118,            0.048156,            0.012395,            0.024291,             0.54289,             0.40315,             0.51164,             0.31362,            0.039051,            0.010265,            0.026337,           0.0042085,           0.0042085,           0.0042085
                 119,             0.05398,            0.025683,            0.015914,             0.47739,             0.40979,             0.52295,             0.30471,            0.037932,            0.010571,            0.025036,            0.004159,            0.004159,            0.004159
                 120,            0.048017,            0.015343,            0.022031,             0.47739,             0.40979,             0.52295,             0.30471,            0.037932,            0.010571,            0.025036,           0.0041095,           0.0041095,           0.0041095
                 121,            0.060678,            0.020679,            0.015736,             0.47739,             0.40979,             0.52295,             0.30471,            0.037932,            0.010571,            0.025036,             0.00406,             0.00406,             0.00406
                 122,            0.054223,            0.016768,            0.022303,             0.47739,             0.40979,             0.52295,             0.30471,            0.037932,            0.010571,            0.025036,           0.0040105,           0.0040105,           0.0040105
                 123,            0.054119,            0.018395,            0.024339,             0.55353,             0.42266,             0.52331,             0.28047,            0.037605,            0.010387,            0.024319,            0.003961,            0.003961,            0.003961
                 124,            0.060844,            0.011925,            0.024334,             0.55353,             0.42266,             0.52331,             0.28047,            0.037605,            0.010387,            0.024319,           0.0039115,           0.0039115,           0.0039115
                 125,            0.051329,            0.014505,            0.020053,             0.55353,             0.42266,             0.52331,             0.28047,            0.037605,            0.010387,            0.024319,            0.003862,            0.003862,            0.003862
                 126,            0.046623,            0.013298,            0.023946,             0.55353,             0.42266,             0.52331,             0.28047,            0.037605,            0.010387,            0.024319,           0.0038125,           0.0038125,           0.0038125
                 127,            0.055995,            0.014847,            0.023815,             0.50672,             0.41714,             0.50111,             0.29495,            0.040627,           0.0099869,            0.023325,            0.003763,            0.003763,            0.003763
                 128,            0.057791,            0.016673,            0.018418,             0.50672,             0.41714,             0.50111,             0.29495,            0.040627,           0.0099869,            0.023325,           0.0037135,           0.0037135,           0.0037135
                 129,            0.054454,            0.013381,            0.016724,             0.50672,             0.41714,             0.50111,             0.29495,            0.040627,           0.0099869,            0.023325,            0.003664,            0.003664,            0.003664
                 130,            0.058812,            0.015003,             0.01882,             0.50672,             0.41714,             0.50111,             0.29495,            0.040627,           0.0099869,            0.023325,           0.0036145,           0.0036145,           0.0036145
                 131,            0.062413,            0.016532,            0.027489,             0.42445,              0.4411,             0.50514,             0.27466,            0.039462,            0.010009,             0.02475,            0.003565,            0.003565,            0.003565
                 132,            0.058902,            0.012042,            0.022331,             0.42445,              0.4411,             0.50514,             0.27466,            0.039462,            0.010009,             0.02475,           0.0035155,           0.0035155,           0.0035155
                 133,            0.063212,            0.017623,            0.015714,             0.42445,              0.4411,             0.50514,             0.27466,            0.039462,            0.010009,             0.02475,            0.003466,            0.003466,            0.003466
                 134,            0.047547,            0.013112,            0.021522,             0.42445,              0.4411,             0.50514,             0.27466,            0.039462,            0.010009,             0.02475,           0.0034165,           0.0034165,           0.0034165
                 135,            0.051029,            0.014974,             0.01582,              0.4446,             0.45181,             0.49158,             0.26832,            0.035762,           0.0098543,            0.029278,            0.003367,            0.003367,            0.003367
                 136,            0.049964,            0.016265,            0.019597,              0.4446,             0.45181,             0.49158,             0.26832,            0.035762,           0.0098543,            0.029278,           0.0033175,           0.0033175,           0.0033175
                 137,            0.053666,            0.015283,            0.020162,              0.4446,             0.45181,             0.49158,             0.26832,            0.035762,           0.0098543,            0.029278,            0.003268,            0.003268,            0.003268
                 138,            0.063742,            0.013592,            0.015789,              0.4446,             0.45181,             0.49158,             0.26832,            0.035762,           0.0098543,            0.029278,           0.0032185,           0.0032185,           0.0032185
                 139,             0.05816,            0.018024,            0.015969,             0.46411,             0.48213,             0.50147,             0.29184,            0.033701,           0.0096855,            0.033348,            0.003169,            0.003169,            0.003169
                 140,            0.052413,             0.01406,            0.017968,             0.46411,             0.48213,             0.50147,             0.29184,            0.033701,           0.0096855,            0.033348,           0.0031195,           0.0031195,           0.0031195
                 141,            0.052105,            0.015093,            0.015174,             0.46411,             0.48213,             0.50147,             0.29184,            0.033701,           0.0096855,            0.033348,             0.00307,             0.00307,             0.00307
                 142,             0.04675,            0.012126,            0.017562,             0.46411,             0.48213,             0.50147,             0.29184,            0.033701,           0.0096855,            0.033348,           0.0030205,           0.0030205,           0.0030205
                 143,            0.043799,            0.011126,            0.018134,             0.42036,             0.47573,             0.52817,             0.29397,            0.034435,           0.0093577,            0.034836,            0.002971,            0.002971,            0.002971
                 144,            0.046848,            0.012968,            0.020807,             0.42036,             0.47573,             0.52817,             0.29397,            0.034435,           0.0093577,            0.034836,           0.0029215,           0.0029215,           0.0029215
                 145,            0.062612,            0.017824,            0.016115,             0.42036,             0.47573,             0.52817,             0.29397,            0.034435,           0.0093577,            0.034836,            0.002872,            0.002872,            0.002872
                 146,            0.053882,            0.016165,            0.014195,             0.42036,             0.47573,             0.52817,             0.29397,            0.034435,           0.0093577,            0.034836,           0.0028225,           0.0028225,           0.0028225
                 147,            0.053111,            0.014846,            0.017034,             0.44945,             0.63412,             0.55309,             0.33969,            0.030792,           0.0094235,            0.035179,            0.002773,            0.002773,            0.002773
                 148,            0.052543,            0.014677,            0.022481,             0.44945,             0.63412,             0.55309,             0.33969,            0.030792,           0.0094235,            0.035179,           0.0027235,           0.0027235,           0.0027235
                 149,            0.037861,            0.013259,            0.017888,             0.44945,             0.63412,             0.55309,             0.33969,            0.030792,           0.0094235,            0.035179,            0.002674,            0.002674,            0.002674
                 150,            0.056435,            0.017926,            0.020798,             0.44945,             0.63412,             0.55309,             0.33969,            0.030792,           0.0094235,            0.035179,           0.0026245,           0.0026245,           0.0026245
                 151,            0.041666,             0.01105,            0.013545,             0.49469,             0.51539,              0.5529,             0.30703,            0.031589,           0.0091937,              0.0364,            0.002575,            0.002575,            0.002575
                 152,            0.054192,            0.013321,            0.014488,             0.49469,             0.51539,              0.5529,             0.30703,            0.031589,           0.0091937,              0.0364,           0.0025255,           0.0025255,           0.0025255
                 153,            0.041415,             0.01541,            0.015238,             0.49469,             0.51539,              0.5529,             0.30703,            0.031589,           0.0091937,              0.0364,            0.002476,            0.002476,            0.002476
                 154,             0.05163,             0.01433,            0.018064,             0.49469,             0.51539,              0.5529,             0.30703,            0.031589,           0.0091937,              0.0364,           0.0024265,           0.0024265,           0.0024265
                 155,              0.0486,            0.012019,            0.016195,             0.54998,             0.52825,             0.59464,              0.3956,            0.029553,           0.0092945,            0.036995,            0.002377,            0.002377,            0.002377
